InstanceSize,SelectionMethod,CrossoverMethod,PopulationSize,MaxGenerations,SelectionRate,MutationRate,AvgRelativeError,MaxRelativeError,TimeElapsed
40,Tournament,TwoPoint,40,20,0.5,0.02,0.027459027439879168,0.19127849355797819,10
60,Tournament,TwoPoint,20,100,0.6,0.05,0.020142574048866727,0.1510840108401084,25
70,Tournament,TwoPoint,20,100,0.5,0.1,0.08035173410255737,0.35908141962421714,31
40,Tournament,TwoPoint,40,20,0.5,0.05,0.0315008758676646,0.22993062438057482,10
50,Tournament,TwoPoint,20,100,0.7,0.1,0.03936702386172916,0.1953204476093591,26
40,Tournament,TwoPoint,40,20,0.5,0.1,0.06431328978531298,0.30206378986866794,12
70,Tournament,TwoPoint,20,100,0.6,0.02,0.012324044700123913,0.09312638580931264,21
60,Tournament,TwoPoint,20,100,0.6,0.1,0.062403186946549304,0.25301204819277107,27
50,Tournament,TwoPoint,40,20,0.3,0.02,0.028919549623130765,0.13009491903964265,9
40,Tournament,TwoPoint,40,20,0.6,0.02,0.026154919715706347,0.10757097791798108,9
50,Tournament,TwoPoint,40,20,0.3,0.05,0.04675797822238436,0.2105798575788403,10
40,Tournament,TwoPoint,40,20,0.6,0.05,0.035757830492580106,0.333994053518335,9
60,Tournament,TwoPoint,20,100,0.7,0.02,0.018175494578759346,0.09823848238482384,20
50,Tournament,TwoPoint,40,20,0.3,0.1,0.0917569926094581,0.2885714285714286,11
70,Tournament,TwoPoint,20,100,0.6,0.05,0.02624623230581672,0.3148558758314856,24
40,Tournament,TwoPoint,40,20,0.6,0.1,0.06861997595528325,0.311199207135778,10
50,Tournament,TwoPoint,40,20,0.4,0.02,0.0376819296331781,0.14750762970498474,9
40,Tournament,TwoPoint,40,20,0.7,0.02,0.031669758281106464,0.19136960600375236,9
50,Tournament,TwoPoint,40,20,0.4,0.05,0.05605772032589149,0.20665083135391923,10
40,Tournament,TwoPoint,40,20,0.7,0.05,0.04115699511845111,0.22497522299306244,10
60,Tournament,TwoPoint,20,100,0.7,0.05,0.02013700615129272,0.17573529411764705,23
70,Tournament,TwoPoint,20,100,0.6,0.1,0.08369029741080376,0.35177453027139877,28
40,Tournament,TwoPoint,40,20,0.7,0.1,0.07097028383165961,0.2993062438057483,11
50,Tournament,TwoPoint,40,20,0.4,0.1,0.09998132605557952,0.28078817733990147,12
50,Tournament,TwoPoint,40,20,0.5,0.02,0.04509970457820382,0.22,11
60,Tournament,TwoPoint,20,100,0.7,0.1,0.06375615501758096,0.2926829268292683,28
40,Tournament,TwoPoint,40,40,0.3,0.02,0.02598689980450963,0.05848658426288815,19
70,Tournament,TwoPoint,20,100,0.7,0.02,0.0123350711646747,0.09312638580931264,22
50,Tournament,TwoPoint,40,20,0.5,0.05,0.05983349437224456,0.3,11
60,Tournament,TwoPoint,40,20,0.3,0.02,0.05294398449886339,0.1606425702811245,11
50,Tournament,TwoPoint,40,20,0.5,0.1,0.10614097031265261,0.40895218718209564,12
40,Tournament,TwoPoint,40,40,0.3,0.05,0.022984976543397394,0.05848658426288815,20
60,Tournament,TwoPoint,40,20,0.3,0.05,0.07717000947389378,0.2931726907630522,12
70,Tournament,TwoPoint,20,100,0.7,0.05,0.025825408499283477,0.11200221238938053,25
50,Tournament,TwoPoint,40,20,0.6,0.02,0.05167529242790485,0.24923702950152593,10
60,Tournament,TwoPoint,40,20,0.3,0.1,0.12177567182951275,0.4076655052264808,13
50,Tournament,TwoPoint,40,20,0.6,0.05,0.06439660951227304,0.27241379310344827,12
40,Tournament,TwoPoint,40,40,0.3,0.1,0.030043163106568363,0.20812685827552033,21
60,Tournament,TwoPoint,40,20,0.4,0.02,0.06427108918450686,0.19745649263721554,11
50,Tournament,TwoPoint,40,20,0.6,0.1,0.10889020942939424,0.3285859613428281,14
70,Tournament,TwoPoint,20,100,0.7,0.1,0.08545831258412956,0.22025052192066805,30
60,Tournament,TwoPoint,40,20,0.4,0.05,0.08298242376203477,0.27643908969210174,12
40,Tournament,TwoPoint,40,40,0.4,0.02,0.0275882946835958,0.08225966303270565,20
50,Tournament,TwoPoint,40,20,0.7,0.02,0.05666929718283957,0.17811278615298715,11
70,Tournament,TwoPoint,40,20,0.3,0.02,0.0739446985873371,0.29331941544885176,11
60,Tournament,TwoPoint,40,20,0.4,0.1,0.1317294224132078,0.3519163763066202,14
50,Tournament,TwoPoint,40,20,0.7,0.05,0.07504136303909983,0.34181078331637843,12
70,Tournament,TwoPoint,40,20,0.3,0.05,0.09632744128701437,0.33194154488517746,13
40,Tournament,TwoPoint,40,40,0.4,0.05,0.024743989008908597,0.1669793621013133,21
60,Tournament,TwoPoint,40,20,0.5,0.02,0.06982515912751311,0.21084337349397592,11
50,Tournament,TwoPoint,40,20,0.7,0.1,0.1150124871904058,0.2822660098522167,13
70,Tournament,TwoPoint,40,20,0.3,0.1,0.14320222657152312,0.48956158663883087,14
60,Tournament,TwoPoint,40,20,0.5,0.05,0.08919086104112019,0.30662020905923343,12
40,Tournament,TwoPoint,40,40,0.4,0.1,0.029369212363517364,0.22398414271555997,23
70,Tournament,TwoPoint,40,20,0.4,0.02,0.08150335533662796,0.2578288100208768,12
50,Tournament,TwoPoint,40,40,0.3,0.02,0.01894905595873706,0.09664292980671414,21
60,Tournament,TwoPoint,40,20,0.5,0.1,0.13380970805357603,0.2817938420348059,14
70,Tournament,TwoPoint,40,20,0.4,0.05,0.09966188005235348,0.407098121085595,13
60,Tournament,TwoPoint,40,20,0.6,0.02,0.0779224772469101,0.22560975609756098,12
40,Tournament,TwoPoint,40,40,0.5,0.02,0.02689596607877407,0.19821605550049554,21
50,Tournament,TwoPoint,40,40,0.3,0.05,0.016666006967986365,0.09127926705123855,23
70,Tournament,TwoPoint,40,20,0.4,0.1,0.14932399447907072,0.4979123173277662,15
60,Tournament,TwoPoint,40,20,0.6,0.05,0.09528723622944929,0.2804878048780488,13
70,Tournament,TwoPoint,40,20,0.5,0.02,0.08824148467189814,0.1532079646017699,12
40,Tournament,TwoPoint,40,40,0.5,0.05,0.024147490322295368,0.19127849355797819,22
60,Tournament,TwoPoint,40,20,0.6,0.1,0.1349378918545512,0.31639566395663954,14
50,Tournament,TwoPoint,40,40,0.3,0.1,0.05579944848892488,0.2278738555442523,25
70,Tournament,TwoPoint,40,20,0.5,0.05,0.11038607421057628,0.278705636743215,13
60,Tournament,TwoPoint,40,20,0.7,0.02,0.08490673062493986,0.24029451137884872,12
40,Tournament,TwoPoint,40,40,0.5,0.1,0.03726146639874726,0.3587710604558969,24
70,Tournament,TwoPoint,40,20,0.5,0.1,0.15597422127243102,0.4656319290465632,15
60,Tournament,TwoPoint,40,20,0.7,0.05,0.10452116619907581,0.3310104529616725,13
50,Tournament,TwoPoint,40,40,0.4,0.02,0.018054203601684627,0.11525129982668977,21
70,Tournament,TwoPoint,40,20,0.6,0.02,0.09959997727815573,0.2546972860125261,12
60,Tournament,TwoPoint,40,20,0.7,0.1,0.13901267016523008,0.35661764705882354,14
40,Tournament,TwoPoint,40,40,0.6,0.02,0.02626836328147825,0.09117938553022795,22
70,Tournament,TwoPoint,40,20,0.6,0.05,0.11620384618994073,0.29331941544885176,13
50,Tournament,TwoPoint,40,40,0.4,0.05,0.018403384000264575,0.12080081438751272,25
60,Tournament,TwoPoint,40,40,0.3,0.02,0.01727810318295643,0.09823848238482384,21
40,Tournament,TwoPoint,40,40,0.6,0.05,0.02124340145482773,0.08076769292283087,20
70,Tournament,TwoPoint,40,20,0.6,0.1,0.16291526282673766,0.3966597077244259,14
70,Tournament,TwoPoint,40,20,0.7,0.02,0.1074889272108105,0.18271898533491876,11
50,Tournament,TwoPoint,40,40,0.4,0.1,0.06505539911390044,0.18921668362156663,23
60,Tournament,TwoPoint,40,40,0.3,0.05,0.028800987478703754,0.15595716198125836,22
40,Tournament,TwoPoint,40,40,0.6,0.1,0.03574895339175417,0.3518334985133796,20
70,Tournament,TwoPoint,40,20,0.7,0.05,0.12169561283705305,0.2660753880266075,12
50,Tournament,TwoPoint,40,40,0.5,0.02,0.016422794543499448,0.07,19
70,Tournament,TwoPoint,40,20,0.7,0.1,0.16127284430569142,0.3987473903966597,14
40,Tournament,TwoPoint,40,40,0.7,0.02,0.025317336044152886,0.06397441023590564,18
60,Tournament,TwoPoint,40,40,0.3,0.1,0.08763823311394678,0.34688346883468835,25
50,Tournament,TwoPoint,40,40,0.5,0.05,0.023692075376953347,0.14038657171922686,21
40,Tournament,TwoPoint,40,40,0.7,0.05,0.02508966899793335,0.2993062438057483,20
70,Tournament,TwoPoint,40,40,0.3,0.02,0.016055280411300752,0.11899791231732777,21
60,Tournament,TwoPoint,40,40,0.4,0.02,0.014612078739058948,0.07929373996789728,21
50,Tournament,TwoPoint,40,40,0.5,0.1,0.0676077645594054,0.3021363173957274,24
40,Tournament,TwoPoint,40,40,0.7,0.1,0.03893852298518451,0.21605550049554015,22
70,Tournament,TwoPoint,40,40,0.3,0.05,0.04633256150737223,0.2056367432150313,24
60,Tournament,TwoPoint,40,40,0.4,0.05,0.03639676534475331,0.19705882352941176,23
50,Tournament,TwoPoint,40,40,0.6,0.02,0.015512431274116653,0.07,19
40,Tournament,TwoPoint,40,60,0.3,0.02,0.02660170694932579,0.05848658426288815,26
70,Tournament,TwoPoint,40,40,0.3,0.1,0.1072638202370505,0.35281837160751567,27
60,Tournament,TwoPoint,40,40,0.4,0.1,0.09361123853416994,0.3519163763066202,29
50,Tournament,TwoPoint,40,40,0.6,0.05,0.026704584467242533,0.13694581280788176,33
70,Tournament,TwoPoint,40,40,0.4,0.02,0.018069910589007906,0.09789823008849557,32
60,Tournament,TwoPoint,40,40,0.5,0.02,0.016164531469100855,0.08151735270379339,28
40,Tournament,TwoPoint,40,60,0.3,0.05,0.02541194764824615,0.05460448642266824,39
50,Tournament,TwoPoint,40,40,0.6,0.1,0.07178646299635534,0.31285714285714283,23
70,Tournament,TwoPoint,40,40,0.4,0.05,0.05485400698771675,0.21816283924843424,23
60,Tournament,TwoPoint,40,40,0.5,0.05,0.04144659477419957,0.2018970189701897,22
50,Tournament,TwoPoint,40,40,0.7,0.02,0.016824260093470392,0.08622183708838821,20
40,Tournament,TwoPoint,40,60,0.3,0.1,0.021099516989218334,0.1399440223910436,30
60,Tournament,TwoPoint,40,40,0.5,0.1,0.0993071978307296,0.2872628726287263,27
70,Tournament,TwoPoint,40,40,0.4,0.1,0.11412784224366862,0.407098121085595,28
50,Tournament,TwoPoint,40,40,0.7,0.05,0.02715983089143468,0.15303698676620292,23
40,Tournament,TwoPoint,40,60,0.4,0.02,0.026969726136965636,0.08225966303270565,31
60,Tournament,TwoPoint,40,40,0.6,0.02,0.018587248052983677,0.13823529411764707,24
70,Tournament,TwoPoint,40,40,0.5,0.02,0.023597290947242548,0.11899791231732777,23
50,Tournament,TwoPoint,40,40,0.7,0.1,0.07416296823368483,0.28280773143438453,28
40,Tournament,TwoPoint,40,60,0.4,0.05,0.027326014730852964,0.20812685827552033,33
60,Tournament,TwoPoint,40,40,0.6,0.05,0.0476310021971439,0.2286764705882353,25
70,Tournament,TwoPoint,40,40,0.5,0.05,0.06361975963598553,0.27035490605427975,26
50,Tournament,TwoPoint,40,60,0.3,0.02,0.020781916788329077,0.09664292980671414,30
60,Tournament,TwoPoint,40,40,0.6,0.1,0.1060199109207037,0.3848728246318608,28
40,Tournament,TwoPoint,40,60,0.4,0.1,0.024317619306076853,0.20812685827552033,33
70,Tournament,TwoPoint,40,40,0.5,0.1,0.11937066790954938,0.35073068893528186,29
50,Tournament,TwoPoint,40,60,0.3,0.05,0.01673453872678655,0.11190233977619532,33
60,Tournament,TwoPoint,40,40,0.7,0.02,0.020634706277440865,0.13654618473895583,23
70,Tournament,TwoPoint,40,40,0.6,0.02,0.028605688786060294,0.11899791231732777,23
40,Tournament,TwoPoint,40,60,0.5,0.02,0.027118192637519165,0.08225966303270565,28
60,Tournament,TwoPoint,40,40,0.7,0.05,0.050921316042541534,0.22764227642276422,23
70,Tournament,TwoPoint,40,40,0.6,0.05,0.06740268175514852,0.1951983298538622,24
50,Tournament,TwoPoint,40,60,0.3,0.1,0.039471903732394543,0.19125127161749747,33
40,Tournament,TwoPoint,40,60,0.5,0.05,0.027261348805557955,0.19821605550049554,28
60,Tournament,TwoPoint,40,40,0.7,0.1,0.11149156861719797,0.3519163763066202,26
70,Tournament,TwoPoint,40,40,0.6,0.1,0.12331310371621945,0.35490605427974947,28
50,Tournament,TwoPoint,40,60,0.4,0.02,0.018540021350404487,0.04661117717003567,28
40,Tournament,TwoPoint,40,60,0.5,0.1,0.021933823725826626,0.1275797373358349,31
70,Tournament,TwoPoint,40,40,0.7,0.02,0.029320931943547696,0.09312638580931264,22
60,Tournament,TwoPoint,40,60,0.3,0.02,0.01861077544084,0.107095046854083,30
50,Tournament,TwoPoint,40,60,0.4,0.05,0.016758610925574208,0.09155645981688708,31
40,Tournament,TwoPoint,40,60,0.6,0.02,0.0267134889250347,0.05848658426288815,27
70,Tournament,TwoPoint,40,40,0.7,0.05,0.06814570145077095,0.34237995824634654,24
60,Tournament,TwoPoint,40,60,0.3,0.05,0.018442566082105274,0.13279132791327913,33
40,Tournament,TwoPoint,40,60,0.6,0.05,0.024530592288383436,0.10631644777986242,29
50,Tournament,TwoPoint,40,60,0.4,0.1,0.04242630027200105,0.19837232960325535,34
70,Tournament,TwoPoint,40,40,0.7,0.1,0.12348435404764793,0.4321503131524008,28
60,Tournament,TwoPoint,40,60,0.3,0.1,0.07257227861020167,0.3386880856760375,37
50,Tournament,TwoPoint,40,60,0.5,0.02,0.019200693874738814,0.08952187182095625,29
40,Tournament,TwoPoint,40,60,0.6,0.1,0.029458734890538317,0.32210109018830524,31
70,Tournament,TwoPoint,40,60,0.3,0.02,0.013036112982947547,0.12943632567849686,31
60,Tournament,TwoPoint,40,60,0.4,0.02,0.01783477175205887,0.07859078590785908,30
40,Tournament,TwoPoint,40,60,0.7,0.02,0.027535093115645927,0.08225966303270565,27
50,Tournament,TwoPoint,40,60,0.5,0.05,0.016120374922593963,0.10783316378433368,31
70,Tournament,TwoPoint,40,60,0.3,0.05,0.025288864668428137,0.1524008350730689,35
40,Tournament,TwoPoint,40,60,0.7,0.05,0.024987488805574543,0.20713577799801783,29
60,Tournament,TwoPoint,40,60,0.4,0.05,0.019752880779810748,0.11544117647058824,33
50,Tournament,TwoPoint,40,60,0.5,0.1,0.04976036226018308,0.25635808748728384,34
70,Tournament,TwoPoint,40,60,0.3,0.1,0.08531165442016465,0.33507306889352817,40
40,Tournament,TwoPoint,40,60,0.7,0.1,0.026282129263692777,0.17510944340212634,32
50,Tournament,TwoPoint,40,60,0.6,0.02,0.018391160354730703,0.04661117717003567,29
60,Tournament,TwoPoint,40,60,0.4,0.1,0.07306315244237639,0.2601626016260163,38
70,Tournament,TwoPoint,40,60,0.4,0.02,0.013178618628544914,0.11899791231732777,32
40,Tournament,TwoPoint,40,80,0.3,0.02,0.026990525883205132,0.058786741713570984,35
50,Tournament,TwoPoint,40,60,0.6,0.05,0.015596437476065239,0.1035528596187175,32
60,Tournament,TwoPoint,40,60,0.5,0.02,0.01774835157081499,0.10147058823529412,31
70,Tournament,TwoPoint,40,60,0.4,0.05,0.03585216420668995,0.2139874739039666,35
40,Tournament,TwoPoint,40,80,0.3,0.05,0.025804397297300198,0.05848658426288815,36
50,Tournament,TwoPoint,40,60,0.6,0.1,0.04965687315623775,0.2299084435401831,35
60,Tournament,TwoPoint,40,60,0.5,0.05,0.026871776574327107,0.21476964769647697,34
70,Tournament,TwoPoint,40,60,0.4,0.1,0.09774124898565809,0.3465553235908142,40
50,Tournament,TwoPoint,40,60,0.7,0.02,0.018919745405923602,0.07,29
40,Tournament,TwoPoint,40,80,0.3,0.1,0.024557838584358224,0.20812685827552033,39
60,Tournament,TwoPoint,40,60,0.5,0.1,0.08045015462369079,0.296070460704607,38
70,Tournament,TwoPoint,40,60,0.5,0.02,0.011456830228335362,0.11899791231732777,32
50,Tournament,TwoPoint,40,60,0.7,0.05,0.02045284926822726,0.10885045778229908,32
60,Tournament,TwoPoint,40,60,0.6,0.02,0.015372664547026873,0.08943089430894309,31
40,Tournament,TwoPoint,40,80,0.4,0.02,0.027485712085407087,0.10901883052527254,35
70,Tournament,TwoPoint,40,60,0.5,0.05,0.04239066676830049,0.3058455114822547,36
50,Tournament,TwoPoint,40,60,0.7,0.1,0.05354538797976447,0.28484231943031535,36
60,Tournament,TwoPoint,40,60,0.6,0.05,0.02858495757813384,0.20816599732262384,34
40,Tournament,TwoPoint,40,80,0.4,0.05,0.0263839170051441,0.05848658426288815,37
50,Tournament,TwoPoint,40,80,0.3,0.02,0.01856518514363464,0.04661117717003567,38
70,Tournament,TwoPoint,40,60,0.5,0.1,0.09683096602106084,0.29123173277661796,41
60,Tournament,TwoPoint,40,60,0.6,0.1,0.0823685649134014,0.30662020905923343,39
40,Tournament,TwoPoint,40,80,0.4,0.1,0.019419659981305133,0.19127849355797819,41
70,Tournament,TwoPoint,40,60,0.6,0.02,0.012262964420704164,0.09312638580931264,32
60,Tournament,TwoPoint,40,60,0.7,0.02,0.017187340818903458,0.14056224899598393,31
50,Tournament,TwoPoint,40,80,0.3,0.05,0.01810726222501669,0.0665083135391924,40
40,Tournament,TwoPoint,40,80,0.5,0.02,0.026109348156967402,0.05848658426288815,36
70,Tournament,TwoPoint,40,60,0.6,0.05,0.043588709531124786,0.1544885177453027,37
60,Tournament,TwoPoint,40,60,0.7,0.05,0.02570845309590168,0.1358768406961178,35
50,Tournament,TwoPoint,40,80,0.3,0.1,0.029800893896977626,0.12207527975584945,46
40,Tournament,TwoPoint,40,80,0.5,0.05,0.02809071898719258,0.09117938553022795,40
70,Tournament,TwoPoint,40,60,0.6,0.1,0.10423374517164437,0.3862212943632568,43
60,Tournament,TwoPoint,40,60,0.7,0.1,0.08038817705649605,0.31978319783197834,41
50,Tournament,TwoPoint,40,80,0.4,0.02,0.019127217963188677,0.04661117717003567,40
40,Tournament,TwoPoint,40,80,0.5,0.1,0.023036151073284824,0.1283486605357857,42
70,Tournament,TwoPoint,40,60,0.7,0.02,0.013226518514566884,0.09312638580931264,34
60,Tournament,TwoPoint,40,80,0.3,0.02,0.016805564210666857,0.060995184590690206,41
50,Tournament,TwoPoint,40,80,0.4,0.05,0.01629044096346885,0.046435100548446066,43
40,Tournament,TwoPoint,40,80,0.6,0.02,0.026140573141286677,0.05848658426288815,39
70,Tournament,TwoPoint,40,60,0.7,0.05,0.04902092781252611,0.14933628318584072,38
60,Tournament,TwoPoint,40,80,0.3,0.05,0.01541531374452599,0.12262872628726287,45
40,Tournament,TwoPoint,40,80,0.6,0.05,0.026404477333645836,0.0900562851782364,41
50,Tournament,TwoPoint,40,80,0.4,0.1,0.032317295098220095,0.17599186164801628,48
70,Tournament,TwoPoint,40,60,0.7,0.1,0.10575700856795586,0.3267223382045929,43
60,Tournament,TwoPoint,40,80,0.3,0.1,0.05758803244510663,0.18088235294117647,51
50,Tournament,TwoPoint,40,80,0.5,0.02,0.019400773597450717,0.048093587521663775,40
40,Tournament,TwoPoint,40,80,0.6,0.1,0.02146529495523024,0.19821605550049554,44
70,Tournament,TwoPoint,40,80,0.3,0.02,0.012856661236232629,0.09312638580931264,43
60,Tournament,TwoPoint,40,80,0.4,0.02,0.015639933632503333,0.038987548479281486,42
40,Tournament,TwoPoint,40,80,0.7,0.02,0.02602511931148368,0.05848658426288815,39
50,Tournament,TwoPoint,40,80,0.5,0.05,0.01694409562130774,0.08109942314217848,44
70,Tournament,TwoPoint,40,80,0.3,0.05,0.021388374398455465,0.1931106471816284,48
40,Tournament,TwoPoint,40,80,0.7,0.05,0.026462423885204228,0.07879924953095685,41
60,Tournament,TwoPoint,40,80,0.4,0.05,0.01669088024317498,0.1402439024390244,46
50,Tournament,TwoPoint,40,80,0.5,0.1,0.039575037157704995,0.13004926108374384,49
70,Tournament,TwoPoint,40,80,0.3,0.1,0.0760618972295621,0.3037578288100209,55
40,Tournament,TwoPoint,40,80,0.7,0.1,0.021474459660817798,0.09196321471411435,44
50,Tournament,TwoPoint,40,80,0.6,0.02,0.019778470890609464,0.07,42
60,Tournament,TwoPoint,40,80,0.4,0.1,0.06112711940616045,0.19852941176470587,53
70,Tournament,TwoPoint,40,80,0.4,0.02,0.012458595279668644,0.09312638580931264,43
40,Tournament,TwoPoint,40,100,0.3,0.02,0.026292570380280517,0.05848658426288815,46
60,Tournament,TwoPoint,40,80,0.5,0.02,0.018777367009706794,0.19076305220883535,42
50,Tournament,TwoPoint,40,80,0.6,0.05,0.016022460166434726,0.06612410986775177,44
70,Tournament,TwoPoint,40,80,0.4,0.05,0.023876804342635605,0.151356993736952,48
40,Tournament,TwoPoint,40,100,0.3,0.05,0.027387356066209602,0.09117938553022795,46
60,Tournament,TwoPoint,40,80,0.5,0.05,0.018515578753180943,0.1986062717770035,46
50,Tournament,TwoPoint,40,80,0.6,0.1,0.04153599706053144,0.15971515768056968,47
70,Tournament,TwoPoint,40,80,0.4,0.1,0.08166421583139374,0.3079331941544885,54
40,Tournament,TwoPoint,40,100,0.3,0.1,0.022039033513767143,0.199207135777998,49
50,Tournament,TwoPoint,40,80,0.7,0.02,0.018040544457396276,0.04661117717003567,39
60,Tournament,TwoPoint,40,80,0.5,0.1,0.06781458804589911,0.1961178045515395,51
70,Tournament,TwoPoint,40,80,0.5,0.02,0.012362667689391498,0.09312638580931264,43
50,Tournament,TwoPoint,40,80,0.7,0.05,0.01730942034254769,0.09433322022395657,43
40,Tournament,TwoPoint,40,100,0.4,0.02,0.02677148727971603,0.08225966303270565,45
60,Tournament,TwoPoint,40,80,0.6,0.02,0.015561902568761738,0.04632352941176471,41
70,Tournament,TwoPoint,40,80,0.5,0.05,0.027001867742666025,0.17118997912317327,48
40,Tournament,TwoPoint,40,100,0.4,0.05,0.027588669237488768,0.08225966303270565,46
50,Tournament,TwoPoint,40,80,0.7,0.1,0.03968643025931328,0.16378433367243134,47
60,Tournament,TwoPoint,40,80,0.6,0.05,0.023228854491342803,0.19477911646586346,45
50,Tournament,TwoPoint,40,100,0.3,0.02,0.01915422487547665,0.04661117717003567,46
40,Tournament,TwoPoint,40,100,0.4,0.1,0.023036222418096025,0.199207135777998,49
70,Tournament,TwoPoint,40,80,0.5,0.1,0.08583905341473891,0.2039911308203991,54
60,Tournament,TwoPoint,40,80,0.6,0.1,0.06731581513667492,0.23373983739837398,51
40,Tournament,TwoPoint,40,100,0.5,0.02,0.027787623890848216,0.19821605550049554,45
50,Tournament,TwoPoint,40,100,0.3,0.05,0.018151952274577065,0.08952187182095625,50
70,Tournament,TwoPoint,40,80,0.6,0.02,0.011562399915173821,0.09312638580931264,43
60,Tournament,TwoPoint,40,80,0.7,0.02,0.0175965512982941,0.1002710027100271,42
40,Tournament,TwoPoint,40,100,0.5,0.05,0.026891102100022563,0.08225966303270565,47
60,Tournament,TwoPoint,40,80,0.7,0.05,0.01898006396121904,0.12969502407704656,46
70,Tournament,TwoPoint,40,80,0.6,0.05,0.029999751144663692,0.1649269311064718,48
50,Tournament,TwoPoint,40,100,0.3,0.1,0.02612540767114697,0.23397761953204477,56
40,Tournament,TwoPoint,40,100,0.5,0.1,0.021869619889962638,0.16385240775484677,52
60,Tournament,TwoPoint,40,80,0.7,0.1,0.07056520850150835,0.21476964769647697,53
50,Tournament,TwoPoint,40,100,0.4,0.02,0.019799195002937295,0.07,48
70,Tournament,TwoPoint,40,80,0.6,0.1,0.09062274028249181,0.2660753880266075,56
40,Tournament,TwoPoint,40,100,0.6,0.02,0.026414914101966423,0.05848658426288815,45
70,Tournament,TwoPoint,40,80,0.7,0.02,0.012973767945329742,0.11899791231732777,44
60,Tournament,TwoPoint,40,100,0.3,0.02,0.01703893088594571,0.06470588235294118,50
50,Tournament,TwoPoint,40,100,0.4,0.05,0.01870026888424077,0.09664292980671414,52
40,Tournament,TwoPoint,40,100,0.6,0.05,0.02820722878813214,0.08476609356257497,50
70,Tournament,TwoPoint,40,80,0.7,0.05,0.035809478749282905,0.3058455114822547,49
60,Tournament,TwoPoint,40,100,0.3,0.05,0.015482409824860113,0.1375,55
50,Tournament,TwoPoint,40,100,0.4,0.1,0.028042583807911015,0.13428571428571429,58
40,Tournament,TwoPoint,40,100,0.6,0.1,0.021850724757113894,0.19127849355797819,52
70,Tournament,TwoPoint,40,80,0.7,0.1,0.09456347469250932,0.34237995824634654,56
50,Tournament,TwoPoint,40,100,0.5,0.02,0.019827070535375347,0.07,49
60,Tournament,TwoPoint,40,100,0.3,0.1,0.049022832249115016,0.18970588235294117,63
40,Tournament,TwoPoint,40,100,0.7,0.02,0.02794422105875199,0.19821605550049554,47
70,Tournament,TwoPoint,40,100,0.3,0.02,0.013282957835800404,0.09312638580931264,63
50,Tournament,TwoPoint,40,100,0.5,0.05,0.016267455377108345,0.08618934509670852,63
60,Tournament,TwoPoint,40,100,0.4,0.02,0.016482573022936365,0.038987548479281486,61
40,Tournament,TwoPoint,40,100,0.7,0.05,0.02692222830077862,0.05848658426288815,59
70,Tournament,TwoPoint,40,100,0.3,0.05,0.016292788584081678,0.1544885177453027,56
50,Tournament,TwoPoint,40,100,0.5,0.1,0.030141530758621943,0.1657142857142857,57
60,Tournament,TwoPoint,40,100,0.4,0.05,0.016834565424884613,0.15441176470588236,55
40,Tournament,TwoPoint,40,100,0.7,0.1,0.02045368463483739,0.25173439048562934,52
40,Tournament,TwoPoint,60,20,0.3,0.02,0.023677780142217088,0.19821605550049554,15
50,Tournament,TwoPoint,40,100,0.6,0.02,0.018818833529625836,0.04661117717003567,48
40,Tournament,TwoPoint,60,20,0.3,0.05,0.023725469532580992,0.11000991080277503,16
70,Tournament,TwoPoint,40,100,0.3,0.1,0.06681464261473238,0.27244258872651356,66
60,Tournament,TwoPoint,40,100,0.4,0.1,0.05514693388296558,0.25100401606425704,63
40,Tournament,TwoPoint,60,20,0.3,0.1,0.04716754249554207,0.2858036272670419,17
40,Tournament,TwoPoint,60,20,0.4,0.02,0.020918114784499186,0.15447154471544716,16
50,Tournament,TwoPoint,40,100,0.6,0.05,0.016819158796901566,0.09664292980671414,53
40,Tournament,TwoPoint,60,20,0.4,0.05,0.024083912391706506,0.14696685428392744,17
70,Tournament,TwoPoint,40,100,0.4,0.02,0.013410803874670217,0.09312638580931264,53
60,Tournament,TwoPoint,40,100,0.5,0.02,0.016800207867406377,0.06504065040650407,51
40,Tournament,TwoPoint,60,20,0.4,0.1,0.05348991037242589,0.3250743310208127,18
40,Tournament,TwoPoint,60,20,0.5,0.02,0.021253066698540723,0.199207135777998,16
40,Tournament,TwoPoint,60,20,0.5,0.05,0.027126748916624355,0.22497522299306244,20
50,Tournament,TwoPoint,40,100,0.6,0.1,0.03162585660863386,0.15564598168870802,62
70,Tournament,TwoPoint,40,100,0.4,0.05,0.017610892684340372,0.1649269311064718,60
60,Tournament,TwoPoint,40,100,0.5,0.05,0.017390884105029272,0.09823434991974318,59
40,Tournament,TwoPoint,60,20,0.5,0.1,0.05843992469475503,0.2570356472795497,19
40,Tournament,TwoPoint,60,20,0.6,0.02,0.02274144697030477,0.12195121951219512,17
50,Tournament,TwoPoint,40,100,0.7,0.02,0.018648885330408517,0.04818459450288429,49
40,Tournament,TwoPoint,60,20,0.6,0.05,0.03165037196876884,0.2038774233896185,18
40,Tournament,TwoPoint,60,20,0.6,0.1,0.06518507826996837,0.29205753595997497,19
70,Tournament,TwoPoint,40,100,0.4,0.1,0.07491262175067974,0.27244258872651356,68
60,Tournament,TwoPoint,40,100,0.5,0.1,0.057060842326197535,0.21476964769647697,65
40,Tournament,TwoPoint,60,20,0.7,0.02,0.023836731369531117,0.19821605550049554,18
